8, 6, 12, pa2-unknown-j-optpivot.txt
    0.85,    11.55, -1499.96
    0.76,    10.40, -1349.96
   -0.63,   161.54, -1498.80
   -0.71,   160.38, -1348.81
  150.84,    13.02, -1499.86
  150.75,    11.87, -1349.86
  149.37,   163.01, -1498.71
  149.28,   161.86, -1348.71
  369.76,   411.06, -1245.12
  355.83,   423.92, -1198.86
  341.90,   436.78, -1152.60
  400.35,   450.57, -1246.90
  386.42,   463.43, -1200.63
  372.49,   476.29, -1154.37
  -12.94,   -13.70, -1499.88
  -11.64,   -12.33, -1349.89
  -13.31,   136.29, -1501.25
  -12.02,   137.66, -1351.26
  137.06,   -13.34, -1501.18
  138.35,   -11.97, -1351.19
  136.68,   136.65, -1502.55
  137.98,   138.02, -1352.56
  350.90,   433.05, -1300.98
  328.62,   472.99, -1280.77
  306.34,   512.92, -1260.56
  384.63,   433.19, -1264.07
  362.35,   473.12, -1243.86
  340.07,   513.06, -1223.65
    8.77,    14.97, -1499.90
    7.90,    13.47, -1349.91
    7.77,   164.96, -1498.41
    6.89,   163.46, -1348.42
  158.77,    15.97, -1499.01
  157.89,    14.47, -1349.02
  157.76,   165.96, -1497.52
  156.88,   164.46, -1347.53
  395.81,   474.34, -1291.32
  407.19,   522.00, -1301.29
  418.57,   569.66, -1311.26
  441.14,   460.24, -1307.01
  452.52,   507.90, -1316.98
  463.90,   555.55, -1326.96
    1.16,    -4.75, -1499.99
    1.05,    -4.28, -1349.99
    1.62,   145.25, -1500.47
    1.50,   145.72, -1350.47
  151.16,    -5.21, -1499.87
  151.05,    -4.73, -1349.87
  151.62,   144.79, -1500.35
  151.50,   145.26, -1350.35
  375.95,   397.78, -1248.57
  341.68,   415.14, -1216.56
  307.42,   432.49, -1184.54
  364.49,   434.37, -1280.67
  330.23,   451.73, -1248.65
  295.97,   469.08, -1216.63
   -5.48,    -1.81, -1499.99
   -4.93,    -1.63, -1349.99
   -6.39,   148.18, -1500.17
   -5.85,   148.36, -1350.17
  144.52,    -0.90, -1500.54
  145.06,    -0.72, -1350.54
  143.60,   149.10, -1500.72
  144.15,   149.28, -1350.72
  342.77,   413.09, -1279.56
  294.39,   423.91, -1286.05
  246.01,   434.73, -1292.54
  350.55,   418.41, -1328.66
  302.17,   429.23, -1335.15
  253.79,   440.05, -1341.64
    8.79,   -14.13, -1499.91
    7.91,   -12.72, -1349.92
    9.13,   135.86, -1501.32
    8.25,   137.28, -1351.33
  158.78,   -14.46, -1499.03
  157.91,   -13.05, -1349.04
  159.12,   135.53, -1500.44
  158.24,   136.95, -1350.45
  418.92,   445.29, -1307.31
  440.17,   483.51, -1331.55
  461.42,   521.74, -1355.78
  445.05,   413.07, -1335.23
  466.30,   451.29, -1359.46
  487.55,   489.52, -1383.69
   11.71,    -6.61, -1499.94
   10.54,    -5.95, -1349.95
   10.42,   143.38, -1500.61
    9.25,   144.05, -1350.62
  161.70,    -5.32, -1498.77
  160.53,    -4.66, -1348.78
  160.41,   144.67, -1499.45
  159.24,   145.33, -1349.45
  447.57,   438.94, -1278.57
  489.97,   464.69, -1284.77
  532.38,   490.44, -1290.96
  455.01,   416.13, -1322.44
  497.42,   441.88, -1328.64
  539.82,   467.63, -1334.83
   14.56,    -3.98, -1499.92
   13.11,    -3.58, -1349.93
   13.89,   146.02, -1500.33
   12.43,   146.42, -1350.34
  164.56,    -3.30, -1498.47
  163.10,    -2.90, -1348.48
  163.88,   146.70, -1498.87
  162.43,   147.10, -1348.88
  443.64,   448.05, -1282.58
  472.61,   486.45, -1296.23
  501.58,   524.85, -1309.88
  440.28,   433.61, -1330.33
  469.25,   472.01, -1343.98
  498.22,   510.41, -1357.63
    4.72,     3.99, -1499.99
    4.25,     3.59, -1349.99
    3.95,   153.99, -1499.59
    3.48,   153.59, -1349.59
  154.72,     4.76, -1499.51
  154.25,     4.36, -1349.51
  153.95,   154.76, -1499.12
  153.48,   154.36, -1349.12
  407.27,   441.54, -1247.58
  431.95,   465.03, -1210.99
  456.63,   488.53, -1174.39
  450.58,   424.56, -1265.89
  475.26,   448.05, -1229.29
  499.94,   471.54, -1192.70
    0.07,    10.81, -1499.96
    0.07,     9.73, -1349.96
    0.47,   160.81, -1498.88
    0.47,   159.73, -1348.88
  150.07,    10.42, -1499.96
  150.07,     9.33, -1349.96
  150.47,   160.41, -1498.88
  150.47,   159.33, -1348.88
  415.76,   450.59, -1253.91
  446.65,   482.21, -1230.53
  477.53,   513.84, -1207.15
  452.77,   437.28, -1284.78
  483.65,   468.90, -1261.41
  514.53,   500.52, -1238.03
   -3.18,     4.54, -1499.99
   -2.86,     4.09, -1349.99
   -2.23,   154.54, -1499.54
   -1.91,   154.08, -1349.54
  146.82,     3.59, -1500.31
  147.14,     3.13, -1350.31
  147.77,   153.58, -1499.86
  148.09,   153.13, -1349.86
  396.16,   461.01, -1295.16
  413.36,   507.82, -1298.73
  430.57,   554.63, -1302.30
  442.38,   443.45, -1302.60
  459.58,   490.26, -1306.17
  476.79,   537.07, -1309.74
    1.63,    -7.25, -1499.98
    1.46,    -6.53, -1349.98
    0.54,   142.74, -1500.71
    0.38,   143.47, -1350.71
  151.62,    -6.16, -1499.82
  151.46,    -5.44, -1349.83
  150.53,   143.83, -1500.55
  150.37,   144.56, -1350.55
  367.52,   439.55, -1319.87
  341.23,   459.53, -1357.41
  314.95,   479.52, -1394.96
  381.34,   401.82, -1349.62
  355.05,   421.80, -1387.17
  328.77,   441.78, -1424.72
