8, 8, 27, 125, pa2-unknown-i-calreadings.txt
    1.20,   -14.73, -1499.93
    1.08,   -13.26, -1349.93
    2.54,   135.25, -1501.40
    2.42,   136.73, -1351.41
  151.20,   -16.07, -1499.79
  151.08,   -14.59, -1349.80
  152.53,   133.92, -1501.27
  152.41,   135.39, -1351.27
  102.15,    85.48, -1401.34
   94.84,    83.94, -1151.45
   98.68,   335.45, -1399.90
   91.38,   333.91, -1150.01
  352.02,    88.90, -1394.01
  344.71,    87.36, -1144.13
  348.55,   338.87, -1392.57
  341.24,   337.33, -1142.69
   99.63,    99.47,    99.89
   96.33,    97.30,   225.41
   92.37,    97.01,   350.53
   96.40,   224.18,   101.68
   92.65,   222.71,   227.28
   88.25,   221.13,   352.37
   93.04,   351.44,   104.91
   90.86,   347.81,   229.45
   86.47,   343.56,   354.28
  225.21,   103.22,   103.86
  221.94,   102.50,   228.69
  217.05,    99.14,   354.19
  222.72,   226.71,   107.08
  218.98,   226.10,   231.12
  211.91,   224.44,   355.71
  216.97,   353.26,   110.17
  216.13,   348.89,   231.48
  212.60,   346.56,   354.13
  347.92,   105.33,   108.52
  345.81,   104.69,   232.68
  344.04,   102.38,   356.99
  344.70,   230.30,   113.23
  341.48,   227.39,   235.77
  337.91,   225.98,   357.66
  341.57,   355.24,   113.35
  338.75,   349.68,   235.82
  336.27,   349.70,   356.97
  -10.64,    -2.89, -1499.96
   -9.58,    -2.60, -1349.96
  -11.41,   147.11, -1500.24
  -10.34,   147.40, -1350.25
  139.35,    -2.13, -1501.03
  140.41,    -1.84, -1351.03
  138.59,   147.87, -1501.31
  139.65,   148.16, -1351.31
   92.13,    97.09, -1276.86
   91.47,    91.38, -1026.93
   91.41,   347.03, -1271.15
   90.75,   341.31, -1021.21
  342.12,    97.80, -1276.19
  341.47,    92.08, -1026.26
  341.41,   347.73, -1270.48
  340.75,   342.01, -1020.54
  101.61,    98.27,   225.15
   99.64,    96.84,   350.22
   96.22,    94.08,   475.71
  101.01,   223.89,   228.07
   98.16,   221.10,   353.30
   95.00,   217.48,   478.99
  102.26,   348.84,   230.88
  100.36,   343.60,   355.68
   97.28,   339.95,   480.92
  227.02,   100.45,   226.19
  224.66,    96.08,   351.49
  221.87,    91.53,   476.46
  226.83,   223.81,   229.46
  222.79,   221.20,   354.31
  218.78,   217.55,   479.44
  227.37,   346.55,   231.27
  225.92,   343.73,   353.62
  223.33,   341.78,   477.86
  350.89,    99.43,   227.31
  352.01,    96.07,   351.70
  352.02,    93.49,   475.13
  349.48,   222.25,   231.99
