8, 8, 27, 125, pa2-unknown-h-calreadings.txt
   13.44,    -6.36, -1499.93
   12.10,    -5.73, -1349.93
   13.02,   143.64, -1500.57
   11.68,   144.27, -1350.57
  163.44,    -5.94, -1498.58
  162.09,    -5.30, -1348.59
  163.02,   144.06, -1499.22
  161.67,   144.70, -1349.23
  112.60,    96.29, -1401.32
  109.83,    98.65, -1151.35
  116.22,   346.25, -1403.64
  113.46,   348.61, -1153.66
  362.55,    92.69, -1398.52
  359.79,    95.05, -1148.55
  366.18,   342.66, -1400.84
  363.41,   345.01, -1150.87
  101.43,   102.32,   101.71
  100.14,   102.29,   225.90
   99.47,   100.91,   347.29
  104.70,   227.84,    97.77
  102.30,   225.58,   222.77
   99.48,   225.00,   346.46
  107.25,   353.00,    93.81
  106.80,   352.30,   218.10
  102.16,   351.83,   345.17
  227.78,   100.30,   100.94
  226.18,    98.81,   225.41
  224.73,    97.47,   347.74
  232.04,   225.23,    98.64
  229.55,   220.53,   221.96
  225.62,   220.02,   345.32
  233.23,   349.61,    96.05
  231.78,   348.08,   218.38
  227.74,   347.73,   343.35
  350.14,    95.68,    96.75
  348.79,    94.59,   221.39
  348.55,    96.67,   349.63
  353.58,   220.85,    99.15
  352.87,   218.16,   222.75
  351.39,   220.27,   348.78
  357.11,   347.19,    99.04
  355.66,   344.57,   223.96
  354.68,   344.93,   346.89
    3.97,   -11.67, -1499.95
    3.57,   -10.50, -1349.95
    4.54,   138.32, -1501.11
    4.14,   139.49, -1351.12
  153.97,   -12.24, -1499.55
  153.57,   -11.07, -1349.55
  154.54,   137.76, -1500.71
  154.14,   138.92, -1350.72
  104.54,    91.52, -1276.30
   97.53,    95.00, -1026.42
  108.80,   341.46, -1279.65
  101.79,   344.94, -1029.78
  354.41,    87.36, -1269.23
  347.40,    90.83, -1019.35
  358.67,   337.30, -1272.58
  351.66,   340.77, -1022.71
  101.10,   101.50,   226.86
   97.41,   100.46,   348.64
   94.35,   100.72,   471.76
  102.48,   224.80,   223.90
   96.80,   224.69,   347.28
   92.11,   225.26,   471.43
  106.29,   351.41,   219.01
   98.95,   351.38,   346.13
   92.97,   351.82,   472.84
  226.91,    98.46,   229.38
  222.50,    97.40,   351.32
  219.21,    98.02,   473.73
  229.86,   219.85,   225.57
  222.67,   220.09,   348.97
  217.47,   223.23,   473.52
  231.44,   347.70,   222.36
  224.60,   347.56,   347.12
  219.29,   350.32,   473.83
  349.23,    94.71,   228.43
  346.30,    96.94,   356.83
  343.23,   100.72,   482.49
  353.33,   218.09,   229.84
  348.46,   221.01,   355.39
  343.50,   225.65,   480.02
  355.26,   344.62,   230.30
  351.43,   345.27,   353.21
  347.58,   348.57,   476.75
   -2.96,     8.41, -1499.97
   -2.66,     7.57, -1349.98
   -3.95,   158.41, -1499.13
   -3.66,   157.57, -1349.13
  147.04,     9.41, -1500.26
  147.33,     8.56, -1350.27
  146.04,   159.40, -1499.42
  146.34,   158.56, -1349.42
   96.81,   105.77, -1150.51
   93.61,   103.80,  -900.54
   97.29,   355.76, -1148.54
   94.09,   353.79,  -898.57
  346.79,   105.27, -1147.32
  343.59,   103.30,  -897.34
  347.27,   355.26, -1145.34
  344.07,   353.29,  -895.37
   99.53,    96.52,   348.18
   98.02,    95.75,   471.37
   96.22,    96.38,   598.07
   98.11,   220.63,   348.34
   95.14,   220.32,   472.02
   94.44,   220.41,   596.79
   99.93,   347.28,   348.06
   95.18,   346.96,   474.72
   93.96,   347.31,   599.37
  224.73,    94.08,   350.26
  222.87,    93.66,   472.43
  221.36,    95.08,   596.55
  224.30,   216.74,   348.91
  220.36,   218.94,   472.86
  219.29,   222.64,   598.29
  225.55,   344.29,   347.81
  221.62,   346.11,   474.50
  220.82,   349.92,   601.67
  348.29,    94.38,   353.97
  346.63,    96.60,   480.03
  345.03,    98.50,   602.07
  349.91,   217.97,   353.77
  346.41,   222.04,   478.52
  343.16,   225.19,   601.25
  352.24,   342.55,   352.84
  349.63,   344.68,   476.09
  346.82,   347.87,   601.56
    0.93,    12.94, -1499.94
    0.84,    11.65, -1349.95
    0.28,   162.94, -1498.65
    0.19,   161.64, -1348.66
  150.93,    13.60, -1499.84
  150.84,    12.30, -1349.85
  150.28,   163.59, -1498.55
  150.19,   162.30, -1348.56
  101.76,   107.89, -1022.39
   94.92,   112.42,  -772.52
  101.07,   357.85, -1026.94
   94.22,   362.38,  -777.07
  351.66,   108.70, -1015.56
  344.82,   113.24,  -765.69
  350.97,   358.66, -1020.11
  344.13,   363.19,  -770.25
  101.56,    95.59,   473.78
   98.18,   100.16,   600.27
   95.36,   105.04,   728.74
   97.86,   220.18,   470.83
   95.46,   224.41,   595.54
   95.22,   228.70,   721.40
   97.21,   347.01,   470.06
   94.27,   350.93,   594.47
   94.37,   354.86,   717.03
  226.31,    95.19,   476.66
  223.41,   100.06,   600.82
  220.63,   105.55,   727.22
  223.09,   219.98,   473.53
  220.51,   227.54,   599.05
  220.64,   234.07,   726.12
  223.56,   347.14,   471.10
  221.25,   354.53,   598.45
  220.70,   360.91,   725.10
  350.23,    99.08,   485.65
  346.85,   104.49,   607.31
  342.75,   107.53,   728.17
  348.92,   224.11,   480.32
  344.56,   230.98,   602.95
  341.16,   234.92,   726.51
  351.62,   346.72,   474.35
  347.36,   353.55,   599.47
  343.62,   359.14,   726.51
  -11.15,     4.93, -1499.95
  -10.04,     4.44, -1349.96
  -10.71,   154.93, -1499.46
   -9.60,   154.44, -1349.47
  138.84,     4.50, -1501.07
  139.96,     4.00, -1351.07
  139.28,   154.49, -1500.58
  140.40,   154.00, -1350.58
   95.23,   104.33,  -899.15
   96.28,    97.59,  -649.24
   96.17,   354.24,  -892.42
   97.22,   347.50,  -642.51
  345.23,   103.42,  -900.22
  346.27,    96.68,  -650.31
  346.17,   353.32,  -893.49
  347.21,   346.59,  -643.58
  101.89,    99.51,   599.46
  101.90,    98.73,   728.50
  101.35,    96.06,   857.46
   98.96,   224.29,   601.56
  102.06,   222.50,   727.75
  105.67,   221.00,   855.55
   97.69,   351.27,   606.96
  101.08,   349.03,   729.59
  103.83,   345.09,   853.60
  226.75,    99.81,   597.50
  226.80,    98.66,   723.86
  225.09,    94.18,   852.49
  223.69,   227.71,   602.08
  226.51,   227.61,   728.95
  229.39,   222.86,   857.50
  224.51,   354.57,   607.99
  227.02,   354.55,   734.74
  227.94,   348.78,   860.75
  350.26,   104.34,   601.66
  349.30,   100.56,   722.04
  347.46,    93.74,   846.97
  347.59,   230.49,   603.35
  347.10,   228.48,   726.66
  348.70,   221.05,   854.54
  350.49,   353.35,   605.81
  349.73,   352.70,   732.91
  350.63,   347.34,   860.68
    9.82,    -5.90, -1499.96
    8.84,    -5.31, -1349.96
   11.09,   144.09, -1500.54
   10.11,   144.68, -1350.54
  159.81,    -7.17, -1498.97
  158.83,    -6.58, -1348.97
  161.08,   142.83, -1499.55
  160.10,   143.42, -1349.56
  112.18,   219.54, -1398.17
  111.33,   223.15, -1148.20
  107.78,   469.47, -1401.80
  106.93,   473.08, -1151.82
  362.14,   223.95, -1397.38
  361.29,   227.56, -1147.41
  357.74,   473.88, -1401.01
  356.89,   477.49, -1151.03
  102.91,   226.61,   102.66
  101.48,   225.18,   227.18
   99.27,   225.35,   350.66
  100.40,   351.92,    97.32
  100.53,   351.84,   222.30
   96.61,   352.16,   349.44
   97.60,   477.17,    95.55
   98.43,   478.79,   220.34
   95.09,   478.08,   350.10
  230.36,   229.63,   102.42
  228.76,   225.20,   225.55
  225.28,   225.97,   349.06
  226.54,   354.00,    98.92
  225.55,   353.06,   221.52
  222.41,   353.70,   346.79
  222.12,   479.12,    96.58
  222.53,   481.69,   220.81
  220.60,   481.07,   347.88
  352.39,   230.27,   102.15
  352.30,   228.60,   226.32
  351.41,   231.74,   351.52
  350.07,   356.79,   101.08
  349.54,   354.95,   226.09
  349.40,   355.79,   349.16
  346.77,   482.85,    98.00
  346.40,   482.37,   224.73
  346.88,   481.82,   347.65
   11.29,     4.79, -1499.95
   10.16,     4.31, -1349.95
   11.55,   154.78, -1499.47
   10.42,   154.31, -1349.47
  161.28,     4.52, -1498.82
  160.16,     4.04, -1348.83
  161.55,   154.52, -1498.34
  160.42,   154.04, -1348.35
  109.11,   228.96, -1272.64
  113.25,   222.49, -1022.76
  110.25,   478.88, -1266.19
  114.40,   472.41, -1016.31
  359.07,   227.93, -1276.82
  363.22,   221.46, -1026.94
  360.21,   477.84, -1270.37
  364.36,   471.37, -1020.48
