6,6,pa2-unknown-j-em-fiducialss.txt
  414.26,   454.09,   359.60
  416.26,   481.27,   401.01
  418.72,   509.37,   442.90
  412.35,   487.16,   338.14
  414.07,   514.34,   379.61
  416.42,   542.14,   421.19
  376.72,   412.37,   321.54
  347.99,   430.44,   287.18
  319.46,   448.31,   252.49
  386.52,   449.04,   331.21
  357.78,   467.19,   296.97
  329.45,   485.21,   262.04
  408.17,   486.00,   293.03
  423.87,   482.23,   246.84
  439.83,   478.76,   200.44
  408.83,   446.65,   297.22
  424.65,   442.38,   250.88
  440.12,   438.80,   204.34
  369.75,   489.45,   444.86
  393.36,   499.89,   488.86
  417.41,   511.09,   533.49
  394.82,   512.33,   425.62
  418.14,   522.51,   469.60
  442.22,   533.89,   514.49
  542.09,   555.95,   230.66
  558.96,   584.29,   193.21
  576.63,   611.54,   154.50
  569.76,   529.54,   222.50
  586.51,   557.51,   184.25
  603.79,   584.53,   145.47
  435.74,   541.32,   320.26
  429.81,   542.08,   368.81
  424.92,   543.72,   417.91
  435.95,   501.63,   320.96
  430.38,   502.40,   369.82
  425.43,   504.06,   419.06
