8, 6, 12, pa2-unknown-h-optpivot.txt
   -9.11,     0.87, -1499.97
   -8.20,     0.78, -1349.97
  -10.37,   150.86, -1499.88
   -9.46,   150.77, -1349.88
  140.88,     2.12, -1500.88
  141.79,     2.04, -1350.89
  139.62,   152.12, -1500.79
  140.53,   152.03, -1350.79
  398.70,   427.37, -1252.11
  422.72,   463.83, -1227.75
  446.75,   500.29, -1203.39
  428.76,   433.90, -1291.53
  452.78,   470.36, -1267.17
  476.81,   506.82, -1242.81
    5.30,    -3.29, -1499.99
    4.77,    -2.96, -1349.99
    4.23,   146.70, -1500.32
    3.70,   147.03, -1350.32
  155.30,    -2.22, -1499.46
  154.77,    -1.89, -1349.46
  154.22,   147.78, -1499.79
  153.69,   148.11, -1349.79
  402.65,   422.79, -1248.11
  425.04,   449.33, -1212.13
  447.43,   475.86, -1176.14
  447.35,   410.49, -1266.84
  469.74,   437.02, -1230.86
  492.13,   463.55, -1194.88
   13.90,     3.31, -1499.93
   12.51,     2.98, -1349.94
   13.24,   153.31, -1499.61
   11.85,   152.98, -1349.61
  163.89,     3.96, -1498.54
  162.50,     3.63, -1348.55
  163.24,   153.96, -1498.22
  161.85,   153.63, -1348.22
  455.63,   418.94, -1312.94
  503.88,   431.97, -1314.47
  552.13,   445.00, -1315.99
  463.10,   396.46, -1268.90
  511.35,   409.49, -1270.43
  559.60,   422.52, -1271.96
   -0.66,     6.84, -1499.98
   -0.59,     6.15, -1349.99
   -0.56,   156.84, -1499.30
   -0.49,   156.15, -1349.30
  149.34,     6.74, -1500.05
  149.41,     6.05, -1350.05
  149.44,   156.74, -1499.37
  149.51,   156.05, -1349.37
  348.19,   383.01, -1277.46
  308.64,   385.08, -1246.93
  269.10,   387.15, -1216.41
  373.80,   412.56, -1246.29
  334.25,   414.63, -1215.77
  294.70,   416.71, -1185.25
   -5.22,    -8.35, -1499.97
   -4.70,    -7.52, -1349.97
   -4.64,   141.65, -1500.80
   -4.12,   142.48, -1350.81
  144.78,    -8.93, -1500.49
  145.30,    -8.09, -1350.49
  145.35,   141.07, -1501.32
  145.88,   141.91, -1351.33
  351.85,   398.79, -1270.99
  327.74,   424.06, -1235.21
  303.64,   449.33, -1199.42
  395.61,   414.40, -1252.54
  371.51,   439.67, -1216.75
  347.41,   464.94, -1180.97
    7.86,     0.38, -1499.98
    7.07,     0.34, -1349.98
    6.45,   150.37, -1499.95
    5.66,   150.33, -1349.95
  157.85,     1.79, -1499.19
  157.07,     1.75, -1349.20
  156.44,   151.78, -1499.16
  155.65,   151.75, -1349.16
  381.03,   384.77, -1341.94
  358.73,   399.15, -1384.32
  336.43,   413.52, -1426.70
  382.24,   432.30, -1326.45
  359.94,   446.68, -1368.83
  337.64,   461.05, -1411.21
    4.98,   -11.56, -1499.95
    4.48,   -10.41, -1349.95
    3.73,   138.43, -1501.11
    3.23,   139.58, -1351.11
  154.98,   -10.30, -1499.46
  154.48,    -9.15, -1349.46
  153.72,   139.69, -1500.62
  153.22,   140.84, -1350.62
  361.23,   421.44, -1290.16
  342.24,   464.47, -1273.18
  323.26,   507.50, -1256.21
  404.52,   431.52, -1267.26
  385.54,   474.55, -1250.29
  366.55,   517.57, -1233.32
   -5.50,    -7.80, -1499.97
   -4.95,    -7.02, -1349.97
   -6.62,   142.19, -1500.75
   -6.07,   142.97, -1350.75
  144.50,    -6.68, -1500.53
  145.05,    -5.90, -1350.53
  143.38,   143.31, -1501.30
  143.93,   144.09, -1351.30
  426.32,   404.30, -1256.22
  470.11,   419.41, -1237.39
  513.89,   434.53, -1218.57
  447.60,   398.58, -1301.11
  491.38,   413.69, -1282.28
  535.17,   428.81, -1263.45
   14.01,   -12.50, -1499.88
   12.61,   -11.25, -1349.89
   13.90,   137.49, -1501.13
   12.50,   138.74, -1351.15
  164.00,   -12.39, -1498.48
  162.60,   -11.14, -1348.49
  163.90,   137.61, -1499.73
  162.50,   138.86, -1349.75
  452.93,   395.56, -1258.11
  499.01,   411.54, -1247.11
  545.09,   427.51, -1236.11
  464.53,   395.58, -1306.74
  510.61,   411.55, -1295.74
  556.70,   427.53, -1284.74
   -7.97,    -8.29, -1499.96
   -7.18,    -7.46, -1349.96
   -7.64,   141.71, -1500.79
   -6.85,   142.54, -1350.79
  142.02,    -8.62, -1500.75
  142.82,    -7.79, -1350.76
  142.35,   141.37, -1501.58
  143.15,   142.20, -1351.59
  343.93,   364.37, -1313.21
  297.47,   348.59, -1303.63
  251.00,   332.81, -1294.05
  352.78,   368.13, -1264.14
  306.31,   352.35, -1254.56
  259.85,   336.57, -1244.98
    6.05,    -6.58, -1499.97
    5.44,    -5.92, -1349.98
    4.69,   143.42, -1500.64
    4.08,   144.07, -1350.64
  156.04,    -5.21, -1499.37
  155.43,    -4.56, -1349.38
  154.68,   144.78, -1500.04
  154.07,   145.44, -1350.04
  357.97,   410.20, -1319.61
  317.33,   439.27, -1321.38
  276.68,   468.34, -1323.16
  365.76,   424.00, -1272.18
  325.12,   453.07, -1273.96
  284.48,   482.14, -1275.74
   -5.49,     9.77, -1499.96
   -4.94,     8.79, -1349.96
   -5.15,   159.76, -1498.98
   -4.60,   158.79, -1348.99
  144.51,     9.43, -1500.51
  145.06,     8.45, -1350.51
  144.85,   159.43, -1499.53
  145.40,   158.45, -1349.54
  365.82,   387.08, -1247.72
  342.44,   400.13, -1205.50
  319.06,   413.18, -1163.27
  381.41,   434.21, -1253.66
  358.03,   447.26, -1211.43
  334.65,   460.31, -1169.21
