6,6,pa2-unknown-g-em-fiducialss.txt
  524.23,   340.30,   452.65
  503.02,   329.11,   496.39
  481.10,   316.86,   540.16
  535.34,   374.26,   468.37
  514.10,   363.17,   511.85
  492.22,   351.13,   555.37
  467.47,   340.67,   423.35
  417.35,   343.78,   429.29
  366.68,   346.27,   434.86
  470.56,   376.06,   441.19
  420.35,   379.26,   447.08
  369.66,   381.81,   452.56
  436.10,   457.45,   420.71
  477.55,   470.48,   445.85
  519.16,   482.86,   470.66
  457.85,   452.50,   387.62
  499.08,   465.71,   412.82
  540.55,   478.33,   437.68
  450.53,   350.43,   373.95
  403.19,   345.35,   388.62
  355.20,   339.72,   403.07
  455.66,   377.96,   403.57
  408.09,   372.88,   418.25
  359.93,   367.19,   432.67
  430.30,   501.49,   478.07
  435.81,   519.69,   433.77
  441.63,   537.83,   389.32
  467.07,   485.10,   474.83
  472.12,   503.49,   430.48
  477.47,   521.71,   386.01
  504.64,   489.93,   431.86
  539.70,   523.67,   439.70
  574.90,   557.78,   447.45
  524.20,   466.66,   456.27
  559.00,   500.08,   464.00
  593.91,   533.82,   471.68
