6, 12, pa2-unknown-h-empivot.txt
  154.04,   189.43,   228.61
  106.17,   208.94,   234.67
   57.63,   229.41,   242.17
  163.81,   220.27,   203.13
  116.19,   239.60,   209.01
   67.94,   259.43,   216.35
  248.89,   208.50,   229.98
  296.71,   219.29,   236.16
  344.41,   230.53,   242.77
  258.77,   183.85,   201.36
  306.33,   194.27,   206.93
  353.76,   205.17,   212.94
  195.69,   213.59,   253.29
  204.70,   236.43,   295.04
  213.74,   260.07,   337.35
  234.28,   202.41,   250.32
  243.42,   225.35,   292.35
  252.63,   249.11,   334.78
  156.42,   175.89,   232.55
  118.26,   175.84,   266.66
   80.19,   177.02,   301.36
  179.76,   194.75,   256.24
  141.86,   194.63,   290.29
  104.07,   195.48,   324.92
  238.54,   224.66,   189.81
  280.72,   248.90,   179.78
  322.53,   273.38,   170.50
  258.50,   195.23,   209.02
  300.69,   219.42,   198.74
  342.56,   243.88,   189.17
  156.18,   184.65,   190.19
  111.95,   201.79,   170.15
   65.95,   218.26,   150.12
  169.58,   221.98,   190.48
  125.93,   239.38,   170.40
   80.96,   256.29,   150.65
  227.55,   209.90,   165.77
  243.30,   215.62,   118.80
  258.01,   222.07,    72.06
  216.97,   172.55,   160.77
  232.78,   178.25,   113.31
  247.57,   184.67,    65.95
  201.39,   238.88,   216.97
  215.08,   287.53,   217.14
  228.64,   336.59,   218.04
  237.80,   228.84,   203.42
  251.36,   277.32,   204.05
  264.79,   326.21,   205.30
  253.46,   207.74,   218.48
  298.92,   225.10,   208.52
  344.01,   242.67,   199.06
  249.92,   198.33,   180.84
  295.11,   215.43,   170.54
  339.94,   232.77,   160.78
  228.65,   217.80,   171.35
  260.84,   232.83,   135.92
  292.25,   248.16,   100.96
  248.70,   183.54,   177.41
  280.73,   198.33,   141.56
  312.05,   213.49,   106.32
  197.60,   202.88,   159.63
  206.33,   210.78,   110.81
  213.93,   219.40,    61.89
  232.38,   183.54,   163.60
  240.90,   191.32,   114.78
  248.44,   199.94,    66.06
  154.75,   179.47,   229.91
  104.90,   191.16,   239.73
   54.14,   204.09,   250.71
  159.25,   214.68,   209.58
  109.53,   226.29,   219.48
   58.98,   238.74,   230.86
