6,6,pa2-unknown-i-em-fiducialss.txt
  393.62,   518.29,   479.36
  431.06,   543.81,   502.96
  469.14,   568.77,   526.16
  413.48,   484.77,   479.51
  450.99,   509.98,   502.79
  488.81,   534.99,   526.29
  452.29,   441.00,   471.02
  427.32,   467.04,   437.80
  402.88,   492.56,   403.94
  485.89,   451.79,   455.10
  460.77,   477.72,   421.86
  436.26,   503.14,   388.10
  461.83,   594.29,   390.77
  449.01,   635.47,   417.29
  436.32,   676.35,   443.22
  473.58,   578.43,   425.59
  460.55,   619.54,   451.92
  448.32,   660.42,   478.10
  475.46,   460.63,   469.25
  455.55,   467.34,   423.88
  436.11,   473.84,   378.43
  486.89,   498.85,   472.82
  467.36,   505.99,   427.30
  447.32,   512.25,   381.44
  562.20,   564.95,   428.63
  598.49,   584.49,   457.02
  635.03,   603.39,   484.02
  583.61,   532.62,   421.72
  620.49,   551.98,   449.70
  657.03,   570.34,   476.72
  385.87,   417.99,   415.09
  396.97,   462.63,   398.00
  407.39,   507.40,   381.32
  422.94,   414.95,   427.98
  433.37,   459.71,   411.28
  444.02,   504.57,   394.48
