6,6,pa2-unknown-h-em-fiducialss.txt
  460.68,   461.16,   456.20
  495.87,   472.16,   489.09
  530.44,   483.42,   522.53
  462.51,   423.20,   467.60
  497.49,   434.06,   500.24
  532.49,   445.18,   533.45
  466.50,   444.83,   401.82
  441.55,   485.79,   386.27
  416.09,   527.36,   371.54
  480.12,   440.37,   366.54
  454.87,   481.30,   351.27
  429.37,   522.60,   335.52
  408.63,   545.83,   380.97
  420.89,   582.86,   349.08
  432.89,   620.22,   316.48
  422.16,   517.28,   356.81
  434.13,   554.42,   325.12
  446.16,   592.05,   292.37
  547.88,   589.10,   391.08
  536.82,   618.34,   350.83
  525.89,   647.27,   310.31
  551.30,   556.07,   370.00
  540.17,   584.91,   330.07
  529.12,   613.60,   289.51
  513.65,   405.34,   426.09
  518.69,   400.89,   474.02
  523.51,   396.51,   522.32
  528.94,   370.00,   422.55
  533.87,   365.76,   470.74
  538.39,   361.54,   519.12
  502.56,   457.16,   557.66
  508.38,   491.88,   592.87
  513.58,   527.22,   629.21
  541.01,   447.06,   561.22
  546.53,   481.72,   596.05
  552.30,   516.41,   631.66
