6,4,pa2-unknown-j-EM-nav.txt
  348.44,   512.22,   438.15
  318.48,   548.22,   455.76
  288.73,   584.09,   473.42
  369.00,   539.31,   419.16
  339.27,   574.98,   436.99
  309.82,   611.02,   454.38
  416.14,   492.90,   332.87
  435.14,   521.58,   297.24
  455.01,   550.51,   261.84
  443.84,   465.86,   326.31
  462.64,   494.28,   290.75
  481.91,   523.74,   255.13
  379.82,   604.69,   298.53
  357.36,   641.82,   274.63
  334.40,   678.33,   249.63
  402.70,   599.91,   267.60
  380.52,   636.78,   243.51
  357.29,   673.04,   218.66
  479.36,   510.06,   284.61
  458.80,   541.90,   253.93
  438.81,   573.72,   222.65
  475.41,   536.20,   313.42
  454.90,   568.22,   282.30
  435.23,   599.74,   250.95
