6,4,pa2-unknown-g-EM-nav.txt
  523.34,   496.23,   412.67
  534.13,   542.52,   404.36
  545.57,   589.26,   395.76
  562.19,   489.26,   418.92
  572.79,   535.94,   410.76
  583.96,   583.10,   402.36
  460.27,   479.51,   499.82
  490.30,   490.77,   537.61
  520.17,   501.38,   575.22
  485.42,   449.91,   490.46
  515.31,   460.88,   528.27
  545.01,   471.19,   565.88
  395.02,   402.64,   438.06
  359.65,   437.62,   438.39
  324.78,   472.51,   438.41
  422.22,   427.76,   452.65
  387.03,   462.86,   452.97
  352.25,   497.82,   452.94
  479.76,   465.01,   364.78
  485.04,   512.79,   361.73
  491.13,   560.86,   358.28
  510.61,   464.87,   390.00
  515.74,   512.63,   386.97
  521.65,   560.62,   383.60
